gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,early_tenure_flag,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,num_services,charge_per_service,churn_probability,predicted_churn,actual_churn,risk_tier
1,0,1,1,1.2421318138420157,1,1,0.8767101894229619,1.5205626511261163,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,2,0.3318851958904337,0.7333511669245482,0.3928637,0,0,Medium
0,1,1,0,0.183782708038572,1,1,0.3839347514697593,0.2495896530974557,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,0.3318851958904337,0.2432454063003896,0.7406514,1,1,High
0,1,1,0,1.6084834273893616,1,0,-1.3482455758808924,-0.2284485415487007,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.4795506007421075,0.041032657,0,0,Low
0,0,1,1,1.3642490183577978,1,0,0.8285940692187774,1.6057534496855286,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,0.6854957222844792,0.05330359,0,0,Low
0,0,0,0,-1.281623746150811,1,0,1.0193993734767517,-0.9669516242961546,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.3318851958904337,0.8752673130985473,0.89120215,1,1,Critical
0,0,1,0,-0.9559778674420596,1,1,0.4917812277894838,-0.671449469828805,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.3505076098039934,0.8375625,1,0,Critical
1,0,0,0,-1.281623746150811,0,0,-1.3134028681468275,-0.9977984599321406,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-3.0130901058031325,-0.6082514707436031,0.73097545,1,0,High
0,1,0,0,-1.1595065416350294,1,1,1.1571110278542456,-0.8146042369161505,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0.3318851958904337,1.012232896033918,0.879606,1,1,Critical
0,1,1,0,0.224488442877166,1,1,0.3325002781480446,0.2503355936462633,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0.3318851958904337,0.1920895861679018,0.6231327,1,1,High
1,0,1,1,0.46872285190873,1,1,-0.1005448036896184,0.2741179334964829,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,2,0.3318851958904337,-0.2386094155927226,0.26078564,0,0,Low
0,0,1,0,-0.4268033145403377,1,1,-0.3394662281517771,-0.4916997369940737,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,-0.47623645104686,0.40961215,0,0,Medium
0,0,0,0,0.8350744654560759,1,1,1.3943732757576397,1.5296894531350569,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,2,0.3318851958904337,1.2482097437418465,0.46839115,0,1,Medium
1,1,1,0,-0.3860975797017437,1,1,0.8468450113651922,-0.079896675196453,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.7036477874927812,0.7812066,1,0,Critical
0,0,0,0,-0.5082147842175256,1,1,-1.5274366442275116,-0.8563769076493774,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0.3318851958904337,-1.657770877332711,0.21043734,0,0,Low
1,0,0,0,0.7536629957788878,1,0,-1.3333129868520075,-0.4671933960229527,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.4646989110262238,0.051362585,0,0,Low
1,0,1,1,1.2014260790034217,1,0,-1.469365464670737,-0.474279831236625,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.6000143062153858,0.032693423,0,0,Low
1,0,0,0,-1.0373893371192475,1,1,-1.5257774676687466,-0.9516379036176922,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6561206895865013,0.25669274,0,0,Low
0,0,0,0,-0.6303319887333076,1,1,0.6178786462556232,-0.425705937852505,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0.3318851958904337,0.4759218785158992,0.79209155,1,0,Critical
1,0,0,1,0.346605647392948,1,0,0.1748785050653704,0.2611736710318801,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,2,0.3318851958904337,0.0353217502780194,0.12910065,0,0,Low
0,0,0,0,-1.0373893371192475,1,1,0.9663057235962716,-0.7309711377380721,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,0.3318851958904337,0.8224613052198498,0.7412333,1,0,High
1,0,0,1,-1.281623746150811,1,1,-0.4937696481169216,-0.9869603825465236,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.629703911444324,0.79952055,1,0,Critical
0,0,1,0,1.2828375486806096,1,0,-0.2183463393619327,0.6393655292773454,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,-0.355772745573582,0.103058495,0,0,Low
0,0,0,0,-1.2002122764736234,1,1,0.3507512202944595,-0.9121249939587944,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.2102416513762039,0.86921984,1,1,Critical
0,1,1,0,0.7129572609402939,1,1,0.2030845065643751,0.5026390145664891,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,0.3318851958904337,0.0633749419635771,0.6620369,1,1,High
1,0,1,0,-0.5896262538947137,1,0,-0.2697808126836477,-0.5373776258945876,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,-0.4069285657060701,0.3808888,0,0,Medium
0,0,1,1,-0.7931549280876836,1,0,-0.2979868141826523,-0.6866973722235491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.3318851958904337,-0.4349817573916278,0.49107212,0,1,Medium
1,0,1,1,1.4863662228735797,1,0,0.5216464058472539,1.423085772939285,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,0.3802109892357608,0.04665629,0,0,Low
0,0,0,0,-1.281623746150811,1,1,0.4718711090843041,-0.9741916355051696,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,0.3307053568494821,0.90016085,1,0,Critical
1,0,0,0,-1.1595065416350294,1,0,0.8534817176002523,-0.8474694999194982,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.7102485384776185,0.8015971,1,0,Critical
1,0,0,0,-1.281623746150811,1,1,-0.3792864655621371,-0.9854465620210024,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.3318851958904337,-0.5158409569558831,0.7841304,1,1,Critical
1,0,1,1,-0.3046861100245557,1,0,-0.3743089358858421,-0.414165798773893,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1,0.3318851958904337,-0.5108903937172552,0.13462912,0,0,Low
0,0,1,1,-0.5896262538947137,1,0,-0.2979868141826523,-0.5338014991458923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,0.3318851958904337,-0.4349817573916278,0.36323822,0,0,Medium
1,0,1,1,0.631545791263106,1,0,-1.3731332242623675,-0.4940691952079332,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.504303416935247,0.042114284,0,0,Low
1,0,0,0,-0.2639803751859618,1,1,-1.469365464670737,-0.7476231635188071,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.3318851958904337,-1.6000143062153858,0.11191794,0,0,Low
1,0,0,0,-1.281623746150811,1,1,0.1383766207725403,-0.9786014605142972,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.0009823801385852,0.90953857,1,1,Critical
0,0,0,1,-1.1595065416350294,0,1,-0.2565074002135275,-0.9107428100007096,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0,-3.0130901058031325,1.4940877179270304,0.6473549,1,0,High
1,0,0,0,-1.281623746150811,1,0,-1.480979700582092,-1.000014342150657,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6115656204388509,0.60550755,1,0,High
1,0,1,1,-0.8745663977648716,1,1,0.3125901594428645,-0.6428843346950542,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.17228733321339,0.82695735,1,1,Critical
1,0,1,1,-1.1595065416350294,1,0,-0.1154773927185032,-0.9081978363636012,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.3318851958904337,-0.2534611053086061,0.5468855,1,1,High
0,1,0,0,-0.9966836022806536,1,0,-1.5025489958460367,-0.9368287897810702,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.3318851958904337,-1.6330180611395717,0.31945542,0,1,Medium
0,0,1,0,-1.0780950719578417,1,1,0.8568000707177821,-0.7841523109824745,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.7135489139700368,0.8905758,1,0,Critical
1,0,0,0,1.6084834273893616,1,0,0.8982794846869069,1.9014530590040328,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,0.7548036076252691,0.037904624,0,0,Low
0,0,0,0,-0.2232746403473677,1,0,-0.4008557608260819,-0.3513312772508037,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.3318851958904337,-0.5372933976566038,0.04972302,0,0,Low
0,1,0,1,-1.281623746150811,1,1,0.2014253300056102,-0.9777677622538652,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.0617247542173679,0.9120636,1,1,Critical
0,0,0,0,-0.6303319887333076,1,0,-1.4859572302583868,-0.8537441763006446,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6165161836774786,0.09624604,0,0,Low
1,0,0,0,1.3642490183577978,1,0,0.1267623848611855,0.9426123017955508,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2,0.3318851958904337,-0.01253369436205,0.04560855,0,0,Low
1,0,0,0,0.8350744654560759,1,0,-1.5075265255223318,-0.5479743695732371,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.6379686243781992,0.055395313,0,0,Low
1,0,1,0,0.46872285190873,1,1,0.659358060224748,0.582279137865656,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,0.3318851958904337,0.5171765721711314,0.5187799,1,0,High
1,0,1,1,0.7943687306174818,1,1,-1.462728758435677,-0.5387159309968602,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2,0.3318851958904337,-1.5934135552305484,0.08881284,0,0,Low
1,1,1,0,1.5270719577121736,1,0,0.8335715988950722,1.7701017041301728,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,0.6904462855231067,0.08054824,0,0,Low
0,0,0,0,-1.281623746150811,1,1,-1.3001294556767078,-0.9976229445088916,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.431695156102038,0.6200395,1,0,High
1,0,1,0,1.1607203441648275,1,1,0.9679649001550364,1.4650997773794792,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,2,0.3318851958904337,0.824111492966059,0.273657,0,1,Low
1,0,1,1,-0.5489205190561197,1,1,1.1952720887058406,-0.1859518696945723,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,1,0.3318851958904337,1.050187214196732,0.66543335,1,1,High
0,0,1,1,-0.8745663977648716,1,0,-1.4710246412295018,-0.90628910613577,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.3318851958904337,-1.601664493961595,0.10111148,0,0,Low
1,0,0,0,-0.2639803751859618,1,1,0.6908824148412829,-0.0670621098713806,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0.3318851958904337,0.548530139349108,0.7410063,1,0,High
0,0,0,0,1.1200146093262338,1,0,-1.4959122896109769,-0.5139243774629597,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.626417310154734,0.040417235,0,0,Low
1,0,0,0,-1.281623746150811,1,1,0.6610172367835129,-0.9716905407238736,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.5188267599173406,0.9253143,1,1,Critical
1,0,0,0,-0.2639803751859618,1,1,0.911552897157027,0.0221436039948488,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.3318851958904337,0.7680051095949436,0.6040349,1,0,High
1,1,0,0,-0.3453918448631497,1,1,0.5166688761709587,-0.0925337856703705,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,0.3752604259971327,0.76856256,1,0,Critical
1,0,1,1,-0.4268033145403377,1,1,1.1654069106480704,-0.0917439662657505,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,1,0.3318851958904337,1.0204838347649643,0.58662736,1,0,High
0,0,1,0,0.7536629957788878,1,1,1.1255866732377109,1.162006580856617,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,2,0.3318851958904337,0.9808793288559414,0.61969364,1,0,High
1,1,1,0,1.1607203441648275,1,1,0.6842457086062228,1.295486060237369,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,0.5419293883642707,0.21907434,0,0,Low
1,0,1,0,0.46872285190873,0,0,-0.3527396406218973,0.0399803588825132,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,2,-3.0130901058031325,1.3026659393667528,0.108497515,0,0,Low
0,0,1,1,-1.3223294809894055,1,0,0.5282831120823135,-1.0089217498805363,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0,0.3318851958904337,0.3868117402205975,0.18824835,0,0,Low
0,0,0,0,-1.1188008067964357,1,1,0.3557287499707546,-0.833647660338651,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,0.2151922146148319,0.7941966,1,0,Critical
0,0,1,0,-1.281623746150811,1,0,0.4602568731729489,-0.9743452115005125,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.3191540426260168,0.89098084,1,1,Critical
1,0,0,0,-0.2639803751859618,1,0,-0.1121590396009734,-0.3147801903592301,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1,0.3318851958904337,-0.2501607298161877,0.19130415,0,0,Low
0,0,0,0,-0.7117434584104956,1,1,0.6444254711958629,-0.4373338346427415,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,0.5023248824552478,0.64388627,1,0,High
1,0,1,0,-1.1595065416350294,1,1,0.5116913464946635,-0.8740381471137932,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.3703098627585047,0.869446,1,1,Critical
1,0,1,0,-0.8338606629262776,1,1,0.6527213539896879,-0.5877286129391022,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.5105758211862942,0.7586353,1,0,Critical
1,0,0,1,-1.281623746150811,1,1,-0.4987471777932165,-0.9870262008302422,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.6346544746829519,0.6778065,1,1,High
1,0,1,1,-0.4268033145403377,1,1,-0.2316197518320526,-0.4508704616608093,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,-0.3689742475432563,0.2947702,0,0,Low
1,0,1,0,0.6722515261016999,0,0,-0.5070430605870415,0.0485147963379888,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,2,-3.0130901058031325,0.9957310185718252,0.11446929,0,0,Low
1,0,0,0,-0.7931549280876836,1,0,-1.4992306427285067,-0.89231369055958,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.629717685647153,0.050764967,0,0,Low
0,0,1,0,1.3642490183577978,1,1,0.850163364482722,1.6812689605383473,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,0.7069481629851997,0.21690448,0,0,Low
1,0,1,0,1.2014260790034217,0,1,-0.8604476676039847,0.0167245653020403,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,2,-3.0130901058031325,0.2927510386866683,0.07163685,0,0,Low
1,0,1,1,1.3642490183577978,1,1,-0.0540878600441986,0.8294706720837589,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2,0.3318851958904337,-0.1924041586988626,0.06587251,0,0,Low
0,0,0,0,-1.2002122764736234,0,0,-0.986545086070124,-0.9611157364731304,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,-3.0130901058031325,0.0419225012628566,0.668992,1,1,High
1,0,0,0,1.2421318138420157,1,0,0.1284215614199504,0.7950915885548901,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,-0.0108835066158408,0.09511339,0,0,Low
1,0,1,1,-0.7117434584104956,1,0,-1.5125040551986266,-0.8865655604481801,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.642919187616827,0.047463175,0,0,Low
0,0,1,0,0.428017117070136,1,1,0.9679649001550364,0.7933144948944953,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,0.3318851958904337,0.824111492966059,0.6463223,1,0,High
1,1,0,0,1.3235432835192036,1,1,1.4640586912257691,2.110075078963201,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.3175176290826365,0.38574776,0,0,Medium
0,0,0,0,-1.2409180113122174,1,1,0.689223238282518,-0.9344154527113984,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.5468799516028988,0.9066953,1,1,Critical
0,0,0,0,-0.7524491932490895,1,0,-0.4921104715581564,-0.697601267892884,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3318851958904337,-0.6280537236981146,0.3344214,0,0,Medium
0,0,1,1,1.4456604880349857,1,1,1.4640586912257691,2.2857440782073963,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,1.3175176290826365,0.28400314,0,0,Low
1,0,0,0,-0.5082147842175256,1,1,-1.5042081724048018,-0.8526472049053393,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0.3318851958904337,-1.6346682488857809,0.24830632,0,0,Low
0,0,1,1,0.9978974048104516,1,0,0.0089608491888712,0.6092646341901671,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.3318851958904337,-0.1296970243429094,0.17972839,0,0,Low
1,0,0,0,1.6084834273893616,1,1,-1.497571466169742,-0.3644510551386555,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.6280674979009435,0.033641398,0,0,Low
1,0,0,0,-1.0780950719578417,1,1,0.6460846477546283,-0.7648017355692885,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.5039750702014575,0.85619533,1,1,Critical
1,0,0,0,0.8350744654560759,1,1,0.2976575704139799,0.7279130603063916,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,2,0.3318851958904337,0.1574356434975068,0.07314358,0,0,Low
0,0,1,1,0.9978974048104516,1,1,0.1715601519478401,0.7081895146188019,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,0.0320213747856005,0.19032472,0,1,Low
1,0,0,0,-1.281623746150811,1,1,-1.4876164068171518,-1.0001020998622818,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6181663714236878,0.64215714,1,1,High
1,0,0,0,-0.7117434584104956,1,1,-0.5286123558509863,-0.6801594227075293,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,-0.664357854114719,0.62692964,1,0,High
0,1,0,0,0.305899912554354,1,1,0.473530285643069,0.4100546288027192,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0.3318851958904337,0.3323555445956913,0.5506791,1,1,High
1,0,0,0,1.5677776925507676,0,0,-0.364353876533252,0.6973733766610912,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,2,-3.0130901058031325,1.279563310919823,0.051610082,0,0,Low
0,1,1,0,-0.7931549280876836,0,0,-0.6513914211995958,-0.777043936340896,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,-3.0130901058031325,0.7085983507314089,0.6608112,1,0,High
0,0,1,0,1.6084834273893616,1,1,0.8700734831879022,1.9037128200783615,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,0.7267504159397113,0.04071658,0,0,Low
0,0,1,1,0.7943687306174818,1,1,1.0210585500355165,1.1745559336189093,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,2,0.3318851958904337,0.8769175008447565,0.34266138,0,0,Medium
0,0,1,0,1.2421318138420157,1,1,0.5382381714349038,1.283529072028541,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,2,0.3318851958904337,0.3967128666978536,0.16819979,0,0,Low
1,0,0,0,-0.1418631706701798,1,0,-1.5207999379924515,-0.7765832083548677,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6511701263478735,0.061542694,0,0,Low
0,0,0,0,-0.1418631706701798,1,0,1.1819986762357204,0.2542408118135503,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1,0.3318851958904337,1.0369857122270574,0.65519506,1,0,High
1,0,0,0,-1.2002122764736234,1,1,-1.466047111553207,-0.9794790376305416,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.3318851958904337,-1.596713930722967,0.4187705,0,0,Medium
1,0,1,1,-0.5489205190561197,1,0,-1.4710246412295018,-0.8268464376877579,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.3318851958904337,-1.601664493961595,0.17091557,0,0,Low
1,0,1,1,1.1607203441648275,1,1,1.1604293809717758,1.7297112173550309,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,2,0.3318851958904337,1.0155332715263368,0.52006894,1,0,High
0,0,0,0,-0.9152721326034656,1,0,-0.3543988171806622,-0.7531080204953338,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.4910881407627437,0.5334357,1,0,High
0,0,1,0,1.4049547531963915,1,1,1.4856279864897142,2.2137388758195544,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2,0.3318851958904337,1.3389700697833573,0.41675487,0,0,Medium
1,0,0,0,0.387311382231542,1,1,-1.5058673489635668,-0.640602634192819,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2,0.3318851958904337,-1.63631843663199,0.09791809,0,0,Low
0,0,0,0,-1.281623746150811,1,1,0.3573879265295195,-0.9757054560306913,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.2168424023610411,0.9101558,1,1,Critical
0,0,0,0,-1.1188008067964357,1,1,0.6328112352845081,-0.822546309818161,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3318851958904337,0.4907735682317829,0.89205956,1,0,Critical
0,0,0,0,-0.5082147842175256,1,0,-1.5075265255223318,-0.832024142673599,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6379686243781992,0.090319894,0,0,Low
1,1,0,0,-1.281623746150811,1,1,0.1516500332426604,-0.9784259450910484,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3318851958904337,0.0122191218310892,0.8917829,1,1,Critical
1,0,0,0,-1.0780950719578417,1,1,0.465234402849244,-0.7917433530379874,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.3241046058646449,0.77978736,1,0,Critical
1,0,0,0,0.0616655035227901,1,1,1.3744631570524597,0.5484485400344397,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,1.2284074907873348,0.77300835,1,1,Critical
1,0,0,0,-0.4675090493789317,1,0,-1.5042081724048018,-0.8376186967896563,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.6346682488857809,0.045655627,0,0,Low
1,0,0,0,0.5501343215859179,1,0,1.4507852787556494,1.1425463083039,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.3043161271129624,0.4392657,0,0,Medium
1,0,1,1,0.0616655035227901,1,1,1.087425612386116,0.4873472333159328,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.3318851958904337,0.942925010693128,0.6456424,1,0,High
